id,start,end,nom,resp,dep,iddep
11142,2013-04-26,,"Comissió Assessora Sobre l'Obtenció i el Trasplantament de Teixit Ossi","Santiago Suso Vergara","Departament de Salut",2803
11150,2013-04-26,,"Consorci Laboratori de Llum de Sincrotró","null","Departament d'Economia i Coneixement",1103
11154,2013-04-26,,"Subdirecció General de Cooperació Local","Montserrat Barrera i Alius","Departament de Governació i Relacions Institucionals",655
11155,2013-04-26,,"Servei de Gestió dels Fons de Cooperació i Estructurals","Seila Sancho i Sancho","Departament de Governació i Relacions Institucionals",655
11156,2013-04-26,,"Servei de Cooperació Econòmica Local","null","Departament de Governació i Relacions Institucionals",655
11159,2013-04-26,,"Subdirecció General d'Assistència Jurídica i Règim Local","Susanna Marín Dios","Departament de Governació i Relacions Institucionals",655
11161,2013-04-26,,"Secció de Serveis Generals","Adela Pujol Benet","Departament de Territori i Sostenibilitat",3392
11162,2013-04-26,,"Secció de Serveis Generals","Sergi Palol Gratacós","Departament de Territori i Sostenibilitat",3392
11163,2013-04-26,,"Secció de Serveis Generals","Josep Minguet Farré","Departament de Territori i Sostenibilitat",3392
11164,2013-04-26,,"Secció de Serveis Generals","Enric Farré Gasol","Departament de Territori i Sostenibilitat",3392
11165,2013-04-26,2014-01-03,"Oficina de Comunicació","Joaquín Torrent Frigola","Departament de Territori i Sostenibilitat",3392
11166,2013-04-26,,"Oficina de Protocol","Roser Gatell Pujol","Departament de Territori i Sostenibilitat",3392
11167,2013-04-26,,"Oficina de la Secretaria del Conseller","Dolores Vilarrodona Serrat","Departament de Territori i Sostenibilitat",3392
11168,2013-04-26,,"Secció d'Autoritzacions i Règim Sancionador","Jordi Solé Pla","Departament de Territori i Sostenibilitat",3392
11169,2013-04-26,,"Àrea de Serveis Afectats","Eduard Montañana Bou","Departament de Territori i Sostenibilitat",3392
11170,2013-04-26,,"Àrea de Tecnologies de la Informació i Comunicacions (TIC)","Joan Ignasi Laquente Ballester","Departament de Territori i Sostenibilitat",3392
11175,2013-04-26,,"Secció d'Autoritzacions i Règim Sancionador","Montserrat Pons Colomer","Departament de Territori i Sostenibilitat",3392
11176,2013-04-26,,"Secció d'Autoritzacions i Règim Sancionador","Jordina Freixanet Pardo","Departament de Territori i Sostenibilitat",3392
11180,2013-04-26,,"Servei de Ports","Francisco José Macias Amat","Departament de Territori i Sostenibilitat",3392
11181,2013-04-26,,"Servei d'Aeroports i Transport Aeri","null","Departament de Territori i Sostenibilitat",3392
11182,2013-04-26,,"Secció de Gestió Portuària","Juan Vaz Cedillo","Departament de Territori i Sostenibilitat",3392
11184,2013-04-26,,"Servei d'Inspecció Tècnica d'Obres","null","Departament de Territori i Sostenibilitat",3392
11186,2013-04-26,,"Oficina Pública Territorial de Barcelona","null","Departament d'Empresa i Ocupació",15638
11192,2013-04-26,,"Responsable d'Investigació d'Informació Tècnica d'Educació Sanitària","Esteve Saltó i Cerezuela ","Departament de Salut",2803
11193,2013-04-26,,"Coordinador Informàtic","Juan Francisco Zaguirre Cano","Departament de Governació i Relacions Institucionals",655
11194,2013-04-26,,"Responsable de la Gestió de Programes del PUOSC","Jordina Franch i Barenys","Departament de Governació i Relacions Institucionals",655
11195,2013-04-26,,"Escola Superior de Relacions Públiques (UB)","null","Departament d'Economia i Coneixement",1103
11197,2013-04-26,,"Central de Biblioteques de Girona","Carme Renedo i Puig","Departament de Cultura",2221
11198,2013-04-26,,"Central de Biblioteques de Tarragona","Maria Dolors Comas i Andreu","Departament de Cultura",2221
11199,2013-04-26,,"Central de Biblioteques de Terres de l'Ebre","Maria Cristina Estrada i Viladrich","Departament de Cultura",2221
11200,2013-04-26,,"Central de Biblioteques de Lleida","Nati Moncasí Salvia","Departament de Cultura",2221
11201,2013-04-26,,"Aula de Música Tradicional i Popular","null","Departament de Cultura",2221
11202,2013-04-26,,"Negociat Tècnic d'Explotació 1","Jordi  Vicente Miret","Departament de Territori i Sostenibilitat",3392
11203,2013-04-26,,"Negociat Tècnic d'Explotació 2","Maria Herruzo Fonayet","Departament de Territori i Sostenibilitat",3392
11204,2013-04-26,,"Negociat de Suport Administratiu","Maria Lourdes Diaz Romeu","Departament de Territori i Sostenibilitat",3392
11205,2013-04-26,,"Negociat de Conservació","Juan Luis Sánchez Jiménez","Departament de Territori i Sostenibilitat",3392
11206,2013-04-26,,"Negociat Tècnic d'Explotació","Eva Maria Revilla Alonso","Departament de Territori i Sostenibilitat",3392
11207,2013-04-26,,"Negociat de Suport Administratiu","Fermí Bota Fabrellas","Departament de Territori i Sostenibilitat",3392
11208,2013-04-26,,"Negociat de Conservació","null","Departament de Territori i Sostenibilitat",3392
11209,2013-04-26,,"Negociat Tècnic d'Explotació","null","Departament de Territori i Sostenibilitat",3392
11210,2013-04-26,,"Negociat de Suport Administratiu","null","Departament de Territori i Sostenibilitat",3392
11211,2013-04-26,,"Negociat Tècnic d'Explotació","Juan Antonio Raduà Aguilà","Departament de Territori i Sostenibilitat",3392
11212,2013-04-26,,"Negociat de Suport Administratiu","Carles Garola Bartolí","Departament de Territori i Sostenibilitat",3392
11214,2013-04-26,,"Centre de Suport de les Terres de l'Ebre (UOC)","null","Departament d'Economia i Coneixement",1103
11215,2013-04-26,,"Punt de Suport de Berga (UOC)","null","Departament d'Economia i Coneixement",1103
11216,2013-04-26,,"Punt de Suport d'Igualada (UOC)","null","Departament d'Economia i Coneixement",1103
11217,2013-04-26,,"Punt de Suport de Puigcerdà (UOC)","null","Departament d'Economia i Coneixement",1103
11218,2013-04-26,,"Punt de Suport de Solsona (UOC)","null","Departament d'Economia i Coneixement",1103
11219,2013-04-26,,"Centre de Suport d'Osona (UOC)","null","Departament d'Economia i Coneixement",1103
11220,2013-04-26,,"Punt de Suport de l'Hospitalet de Llobregat (UOC)","null","Departament d'Economia i Coneixement",1103
11221,2013-04-26,,"Centre de Suport de l'Alt Penedès (UOC)","null","Departament d'Economia i Coneixement",1103
11222,2013-04-26,,"Punt de Suport de Santa Coloma de Farners (UOC)","null","Departament d'Economia i Coneixement",1103
11223,2013-04-26,,"Punt de Suport de l'Alguer (UOC)","null","Departament d'Economia i Coneixement",1103
11224,2013-04-26,,"Punt de Suport de Brussel·les (UOC)","null","Departament d'Economia i Coneixement",1103
11225,2013-04-26,,"Punt de Suport de Madrid (UOC)","null","Departament d'Economia i Coneixement",1103
11226,2013-04-26,,"Centre d'Atenció Primària (CAP) Doctor Moisès Broggi ","null","Departament de Salut",2803
11227,2013-04-26,,"Direcció Operativa dels Sectors Sanitaris Empordà, Garrotxa I, Ripollès i Pla de l'Estany","Josep Carreras i Coma","Departament de Salut",2803
11233,2013-04-26,,"Fundació URV (URV)","null","Departament d'Economia i Coneixement",1103
11234,2013-04-26,,"Casal Cívic Arraona - Els Merinals","null","Departament de Benestar Social i Família",5823
11238,2013-04-26,,"Gabinet Tècnic","Josep Ramon Morera Balada","Departament de Salut",2803
11240,2013-04-26,,"Direcció de Serveis","Xavier Rodríguez i Guasch ","Departament de Salut",2803
11241,2013-04-26,,"Assessoria Jurídica","M. Josep Borras i Pascual","Departament de Salut",2803
11243,2013-04-26,,"Unitat de Gestió de la Informació en Xarxa","Andreu Vidal i López","Departament de Salut",2803
11244,2013-04-26,,"Unitat de Prevenció Mancomunada de Riscos Laborals","Ramona Garcia i Macià","Departament de Salut",2803
11246,2013-04-26,,"Secció de Gestió de Recursos Humans","Marta Carrera i Alcazar","Departament de Salut",2803
11247,2013-04-26,,"Subdirecció General de Serveis Sanitaris","Josep Davins i Miralles","Departament de Salut",2803
11248,2013-04-26,,"Subdirecció General de Farmàcia i Productes Sanitaris","Neus Rams i Pla","Departament de Salut",2803
11249,2013-04-26,2014-07-02,"Subdirecció General d'Avaluació i Inspecció d'Assistència Sanitària","null","Departament de Salut",2803
11250,2013-04-26,,"Servei d'Autorització i Registre d'Entitats, Centres i Serveis Sanitaris","M. Pilar Godina Peris","Departament de Salut",2803
11251,2013-04-26,,"Servei de Qualitat Assistencial i Acreditació","Lluïsa López i Viñas","Departament de Salut",2803
11252,2013-04-26,,"Secció d'Autoritzacions i Registre","Yolanda Ortega Martínez","Departament de Salut",2803
11253,2013-04-26,,"Secció d'Entitats d'Afiliació Col·lectiva","Montserrat Gil i Sallen","Departament de Salut",2803
11254,2013-04-26,,"Subdirecció General de Planificació Sanitària","Ricard Tresserras i Gaju","Departament de Salut",2803
11255,2013-04-26,,"Secció de Prevenció de Malalties Infeccioses","Luis Carlos Urbiztondo Perdices ","Departament de Salut",2803
11268,2013-04-26,,"Àrea d'Atenció Sanitària","null","Departament de Salut",2803
11269,2013-04-26,,"Àrea de Recursos Econòmics","null","Departament de Salut",2803
11274,2013-04-26,,"Gerència de Serveis Assistencials","null","Departament de Salut",2803
11275,2013-04-26,,"Gerència d'Atenció Ciutadana","null","Departament de Salut",2803
11276,2013-04-26,,"Divisió de Provisió de Serveis Assistencials","null","Departament de Salut",2803
11279,2013-04-26,,"Divisió Econòmica","null","Departament de Salut",2803
11280,2013-04-26,,"Divisió de Recursos Físics","null","Departament de Salut",2803
11283,2013-04-26,,"Gerència de Planificació Econòmica","null","Departament de Salut",2803
11284,2013-04-26,,"Assessoria Jurídica","null","Departament de Salut",2803
11285,2013-04-26,,"Divisió de Recursos Humans i Serveis Generals","null","Departament de Salut",2803
11286,2013-04-26,,"Gerència de Sistemes d'Informació","null","Departament de Salut",2803
11291,2013-04-26,,"Direcció General de Desenvolupament Rural","Jordi Sala Casarramona","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11292,2013-04-26,,"Direcció General d'Agricultura i Ramaderia","Miquel Molins Elizalde","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11293,2013-04-26,,"Oficina de Relacions Institucionals","Ivan Costa Laballos","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11294,2013-04-26,,"Oficina de la Secretaria del Conseller","Erika Baldomà Ramírez","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11296,2013-04-26,,"Secció d'Atenció Ciutadana i Informació","Carles Folch Castell","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11297,2013-04-26,,"Subdirecció General d'Infraestructures Rurals","Antonio Enjuanes Puyol","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11298,2013-04-26,,"Subdirecció General de Planificació Rural","Laura Dalmau Pol","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11300,2013-04-26,,"Servei de Regulació de Mercats Agroalimentaris","Adolfo Tris Alonso","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11302,2013-04-26,,"Servei d'Ajuts a la Competitivitat Agrària","Josep Antoni Dadón Paz","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11303,2013-04-26,2014-01-11,"Subdirecció General d'Agricultura","Joan Gòdia Tresànchez","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11304,2013-04-26,,"Subdirecció General de Ramaderia","Joaquim Xifra Triadu","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11306,2013-04-26,2014-01-09,"Servei de Producció Agrícola","Jaume Boixadera Llobet","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11307,2013-04-26,,"Servei de Sanitat Vegetal","Jordi Giné Ribó","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11308,2013-04-26,2014-01-09,"Secció de Gestió Agrícola","Carles Chico Clua","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11309,2013-04-26,,"Servei d'Ordenació Ramadera","Montserrat Álamos López","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11310,2013-04-26,,"Secció d'Ordenació Sectorial Ramadera","Gumersindo Villa Rodríguez","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11311,2013-04-26,,"Servei d'Innovació Agroalimentària","Ma. Josep de Ribot Porta","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11312,2013-04-26,,"Servei de Formació Agrària","Joan Salvador Minguet Pla","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11314,2013-04-26,,"Servei de Promoció de la Qualitat Agroalimentària","Montserrat Doménech Montagut","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11317,2013-04-26,,"Comissió de Subministraments del Departament de Governació i Relacions Institucionals","null","Departament de Governació i Relacions Institucionals",655
11319,2013-04-26,2014-01-08,"Secció d'Administració i Avaluació","null","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11321,2013-04-26,2014-01-08,"Servei de Gestió Territorial","Narcís Vila Duch","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11322,2013-04-26,2014-01-09,"Servei de Gestió Territorial","Maria Reyes Rodríquez Casas","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11323,2013-04-26,2014-01-08,"Servei de Gestió Territorial","null","Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",4163
11325,2013-04-26,,"Atenció a Persones Represaliades","M. Jesús Cabrero i Olivan","Departament de Governació i Relacions Institucionals",655
11327,2013-04-26,,"Direcció General per a la Immigració","Xavier Bosch i Garcia ","Departament de Benestar Social i Família",5823
11331,2013-04-26,,"Negociat d'Explotació i Trànsit","Manuel Gutierrez Rabanal","Departament de Territori i Sostenibilitat",3392
11332,2013-04-26,,"Negociat de Conservació","null","Departament de Territori i Sostenibilitat",3392
11333,2013-10-15,,"Centre d'Innovació del Transport (CENIT)","Francesc Robusté Antón","Departament de Territori i Sostenibilitat",3392
11334,2013-04-26,,"Institut Català de Ciències Cardiovasculars","null","Departament d'Economia i Coneixement",1103
11342,2013-04-26,,"Servei de Relacions Institucionals i Internacionals (UPC)","null","Departament d'Economia i Coneixement",1103
11345,2013-04-26,,"Oficina d'Informació i Relacions Internacionals del Campus de Terrassa (UPC)","null","Departament d'Economia i Coneixement",1103
11346,2013-04-26,,"Oficina de Mobilitat Internacional d'Estudiants de Barcelona (UPC)","null","Departament d'Economia i Coneixement",1103
11347,2013-04-26,,"Oficina d'Orientació i Inserció Laboral (UPC)","null","Departament d'Economia i Coneixement",1103
11348,2013-04-26,,"Programa Dona (UPC)","null","Departament d'Economia i Coneixement",1103
11349,2013-04-26,,"Programa Innova (UPC)","null","Departament d'Economia i Coneixement",1103
11350,2013-04-26,,"Oficina de Comunicació Institucional (OCI) (UPC)","null","Departament d'Economia i Coneixement",1103
11352,2013-04-26,,"Servei de Llengües i Terminologia (UPC)","null","Departament d'Economia i Coneixement",1103
11355,2013-04-26,,"Unitat de Convenis de Cooperació Educativa (UPC)","null","Departament d'Economia i Coneixement",1103
11356,2013-04-26,,"Escola Superior de Prevenció de Riscos Laborals (ESPRL) (UPC)","null","Departament d'Economia i Coneixement",1103
11358,2013-04-26,,"Centre de Cooperació per al Desenvolupament (UPC)","null","Departament d'Economia i Coneixement",1103
11360,2013-04-26,,"Escola oficial d'idiomes de Manresa","Isabel Muixí i Clusellas","Departament d'Ensenyament",1599
11362,2013-04-26,,"Oficina de la Secretaria de la Consellera","Marta Riera i Bruguera","Departament de Benestar Social i Família",5823
11363,2013-04-26,2014-05-24,"Servei d'Administració de les Unitats Centrals","Alícia de Peray i Baiges","Departament d'Interior",13760
